Trd, 000001.808, 68
Trd, 000001.865, 71
Trd, 000003.250, 77
Trd, 000003.327, 78.0
Trd, 000003.615, 90
Trd, 000003.635, 98.0
Trd, 000003.904, 99
Trd, 000004.923, 100
Trd, 000005.288, 101
Trd, 000005.981, 100
Trd, 000006.481, 99
Trd, 000006.615, 95
Trd, 000006.712, 98
Trd, 000007.635, 98
Trd, 000008.404, 96
Trd, 000009.000, 95
Trd, 000009.481, 95
Trd, 000010.481, 94.0
Trd, 000010.654, 95
Trd, 000010.712, 96
Trd, 000012.442, 93
Trd, 000013.481, 92
Trd, 000013.538, 92
Trd, 000013.788, 94
Trd, 000014.192, 91
Trd, 000014.288, 94
Trd, 000014.558, 95
Trd, 000015.154, 96.0
Trd, 000016.404, 94.0
Trd, 000018.058, 94
Trd, 000018.558, 93
Trd, 000020.423, 94
Trd, 000020.846, 93.0
Trd, 000020.904, 94.0
Trd, 000020.981, 92
Trd, 000021.481, 95
Trd, 000022.250, 96.0
Trd, 000022.462, 94
Trd, 000023.038, 95
Trd, 000023.558, 94.0
Trd, 000024.692, 95
Trd, 000025.269, 97
Trd, 000025.385, 102
Trd, 000026.173, 94
Trd, 000027.442, 95
Trd, 000027.558, 94.0
Trd, 000029.346, 95
Trd, 000029.385, 95
Trd, 000029.635, 94
Trd, 000030.135, 98.0
Trd, 000031.173, 100
Trd, 000031.846, 97
Trd, 000032.192, 97
Trd, 000032.385, 96
Trd, 000032.654, 97
Trd, 000033.904, 96
Trd, 000034.058, 96
Trd, 000034.519, 97
Trd, 000035.135, 97
Trd, 000035.846, 96.0
Trd, 000037.558, 97.0
Trd, 000037.750, 96
Trd, 000038.288, 96
Trd, 000039.154, 101
Trd, 000039.827, 99
Trd, 000040.577, 97
Trd, 000041.038, 97.0
Trd, 000041.635, 96
Trd, 000041.788, 97.0
Trd, 000042.154, 94.0
Trd, 000042.327, 96
Trd, 000042.750, 96
Trd, 000043.019, 95
Trd, 000044.481, 94
Trd, 000044.942, 94.0
Trd, 000045.019, 96
Trd, 000045.500, 101
Trd, 000046.442, 98.0
Trd, 000047.308, 102
Trd, 000049.192, 99
Trd, 000050.231, 97
Trd, 000050.692, 96
Trd, 000051.038, 95
Trd, 000052.212, 95
Trd, 000052.635, 96
Trd, 000053.038, 96
Trd, 000053.269, 95
Trd, 000053.481, 96
Trd, 000054.788, 95
Trd, 000054.904, 94
Trd, 000054.962, 95
Trd, 000055.058, 94.0
Trd, 000056.692, 93
Trd, 000057.000, 94
Trd, 000057.115, 95
Trd, 000058.577, 94
Trd, 000059.404, 94
Trd, 000059.923, 93
Trd, 000060.231, 94
Trd, 000060.269, 95.0
Trd, 000060.846, 93
Trd, 000061.481, 96
Trd, 000061.750, 98.0
Trd, 000062.538, 102
Trd, 000062.750, 94.0
Trd, 000063.731, 98
Trd, 000064.096, 97
Trd, 000064.154, 97
Trd, 000065.154, 96
Trd, 000065.615, 97
Trd, 000065.673, 96
Trd, 000065.808, 98
Trd, 000068.000, 98
Trd, 000068.750, 97.0
Trd, 000068.827, 95
Trd, 000069.135, 95
Trd, 000069.615, 95
Trd, 000070.942, 95.0
Trd, 000071.231, 95
Trd, 000071.712, 96
Trd, 000072.096, 98.0
Trd, 000072.654, 96
Trd, 000073.346, 95
Trd, 000074.827, 94
Trd, 000075.000, 94
Trd, 000075.192, 94.0
Trd, 000075.442, 94
Trd, 000075.558, 96
Trd, 000075.577, 93
Trd, 000077.308, 94.0
Trd, 000077.731, 95
Trd, 000078.692, 95
Trd, 000079.096, 97.0
Trd, 000081.096, 93
Trd, 000081.288, 94
Trd, 000082.558, 93
Trd, 000082.942, 94
Trd, 000084.442, 94
Trd, 000084.712, 93
Trd, 000086.231, 93.0
Trd, 000086.365, 94.0
Trd, 000086.500, 92
Trd, 000086.635, 94
Trd, 000086.673, 94
Trd, 000088.692, 98.0
Trd, 000088.885, 96
Trd, 000088.923, 105
Trd, 000089.596, 104
Trd, 000091.712, 98
Trd, 000092.038, 96
Trd, 000092.269, 96
Trd, 000093.346, 95
Trd, 000093.904, 95
Trd, 000094.673, 95
Trd, 000094.942, 94
Trd, 000095.135, 94.0
Trd, 000095.308, 96
Trd, 000095.404, 98.0
Trd, 000096.404, 100
Trd, 000098.019, 99
Trd, 000098.769, 100
Trd, 000098.788, 101
Trd, 000098.885, 99
Trd, 000099.115, 99
Trd, 000100.462, 98
Trd, 000101.154, 99
Trd, 000101.173, 99
Trd, 000101.269, 97
Trd, 000102.885, 97
Trd, 000103.077, 96
Trd, 000103.212, 98.0
Trd, 000103.423, 98
Trd, 000103.885, 96
Trd, 000103.904, 96
Trd, 000104.788, 96
Trd, 000105.500, 96
Trd, 000105.750, 97
Trd, 000105.865, 102
Trd, 000107.500, 100
Trd, 000108.019, 101
Trd, 000109.019, 99
Trd, 000109.038, 102
Trd, 000109.269, 98
Trd, 000110.250, 99
Trd, 000111.635, 97
Trd, 000112.231, 97
Trd, 000112.596, 98
Trd, 000112.981, 98.0
Trd, 000113.000, 98
Trd, 000113.327, 96
Trd, 000113.827, 97
Trd, 000114.635, 97
Trd, 000115.212, 95
Trd, 000116.385, 95
Trd, 000116.750, 94
Trd, 000117.519, 94.0
Trd, 000118.519, 95.0
Trd, 000118.596, 96.0
Trd, 000118.692, 93
Trd, 000119.346, 95.0
Trd, 000120.212, 96
Trd, 000120.577, 94
Trd, 000121.538, 98.0
Trd, 000121.904, 96
Trd, 000123.000, 95
Trd, 000123.558, 94.0
Trd, 000123.635, 94
Trd, 000125.058, 100
Trd, 000125.327, 97
Trd, 000125.346, 101
Trd, 000126.538, 98.0
Trd, 000126.558, 99
Trd, 000126.981, 102
Trd, 000127.442, 100
Trd, 000128.481, 104
Trd, 000128.577, 100
Trd, 000129.712, 100
Trd, 000130.154, 99
Trd, 000131.288, 99
Trd, 000131.615, 98
Trd, 000131.712, 98
Trd, 000132.058, 99
Trd, 000132.904, 99
Trd, 000133.635, 97
Trd, 000134.019, 97
Trd, 000134.038, 94.0
Trd, 000134.327, 98
Trd, 000134.365, 101
Trd, 000135.096, 99
Trd, 000135.212, 98
Trd, 000135.558, 100
Trd, 000136.038, 102
Trd, 000136.808, 97
Trd, 000137.885, 96
Trd, 000139.942, 96
Trd, 000140.038, 96
Trd, 000140.442, 98.0
Trd, 000140.692, 96
Trd, 000140.769, 95
Trd, 000140.827, 97
Trd, 000141.231, 94.0
Trd, 000141.865, 98.0
Trd, 000142.769, 97
Trd, 000143.481, 97
Trd, 000143.538, 102
Trd, 000143.962, 100
Trd, 000145.308, 101
Trd, 000145.365, 100
Trd, 000145.904, 102
Trd, 000146.269, 102
Trd, 000146.462, 100
Trd, 000148.462, 100
Trd, 000149.154, 98
