bse_d000_i05_0001,1,71,0, GVWY,48,10,4.8, INSDR,0,2,0, PRSK,0,10,0, SHVR,0,10,0, ZIC,0,10,0, ZIP,0,10,0, 
bse_d000_i05_0001,2,71,150, GVWY,48,10,4.8, INSDR,0,2,0, PRSK,4,10,0.4, SHVR,0,10,0, ZIC,0,10,0, ZIP,40,10,4, 
bse_d000_i05_0001,2,94,118, GVWY,48,10,4.8, INSDR,0,2,0, PRSK,4,10,0.4, SHVR,1,10,0.1, ZIC,0,10,0, ZIP,63,10,6.3, 
bse_d000_i05_0001,3,112,115, GVWY,48,10,4.8, INSDR,0,2,0, PRSK,4,10,0.4, SHVR,34,10,3.4, ZIC,0,10,0, ZIP,90,10,9, 
bse_d000_i05_0001,3,110,115, GVWY,70,10,7, INSDR,0,2,0, PRSK,4,10,0.4, SHVR,72,10,7.2, ZIC,0,10,0, ZIP,90,10,9, 
bse_d000_i05_0001,5,109,115, GVWY,100,10,10, INSDR,0,2,0, PRSK,4,10,0.4, SHVR,72,10,7.2, ZIC,0,10,0, ZIP,108,10,10.8, 
bse_d000_i05_0001,6,109,114, GVWY,127,10,12.7, INSDR,0,2,0, PRSK,33,10,3.3, SHVR,72,10,7.2, ZIC,0,10,0, ZIP,108,10,10.8, 
bse_d000_i05_0001,6,108,113, GVWY,178,10,17.8, INSDR,0,2,0, PRSK,42,10,4.2, SHVR,72,10,7.2, ZIC,0,10,0, ZIP,108,10,10.8, 
bse_d000_i05_0001,7,106,111, GVWY,197,10,19.7, INSDR,0,2,0, PRSK,42,10,4.2, SHVR,72,10,7.2, ZIC,0,10,0, ZIP,109,10,10.9, 
bse_d000_i05_0001,7,106,111, GVWY,197,10,19.7, INSDR,0,2,0, PRSK,42,10,4.2, SHVR,111,10,11.1, ZIC,0,10,0, ZIP,142,10,14.2, 
bse_d000_i05_0001,8,107,108, GVWY,197,10,19.7, INSDR,0,2,0, PRSK,42,10,4.2, SHVR,164,10,16.4, ZIC,0,10,0, ZIP,149,10,14.9, 
bse_d000_i05_0001,8,106,109, GVWY,197,10,19.7, INSDR,0,2,0, PRSK,42,10,4.2, SHVR,193,10,19.3, ZIC,0,10,0, ZIP,152,10,15.2, 
bse_d000_i05_0001,8,106,111, GVWY,197,10,19.7, INSDR,0,2,0, PRSK,42,10,4.2, SHVR,193,10,19.3, ZIC,27,10,2.7, ZIP,173,10,17.3, 
bse_d000_i05_0001,9,103,111, GVWY,197,10,19.7, INSDR,0,2,0, PRSK,78,10,7.8, SHVR,193,10,19.3, ZIC,27,10,2.7, ZIP,173,10,17.3, 
bse_d000_i05_0001,9,103,107, GVWY,197,10,19.7, INSDR,0,2,0, PRSK,78,10,7.8, SHVR,239,10,23.9, ZIC,69,10,6.9, ZIP,173,10,17.3, 
