bse_d000_i05_0001,14,92,95, GA,231,10,23.17721, GVWY,59,10,5.9, SHVR,355,10,35.515846, ZIC,266,10,26.638636, ZIP,227,10,22.70681204
bse_d000_i05_0001,14,92,105, GA,231,10,23.17721, GVWY,59,10,5.9, SHVR,355,10,35.515846, ZIC,316,10,31.638636, ZIP,227,10,22.70681204
bse_d000_i05_0001,15,92,102, GA,234,10,23.429757, GVWY,59,10,5.9, SHVR,386,10,38.663299, ZIC,316,10,31.638636, ZIP,227,10,22.70681204
bse_d000_i05_0001,15,92,102, GA,234,10,23.429757, GVWY,59,10,5.9, SHVR,386,10,38.663299, ZIC,316,10,31.638636, ZIP,277,10,27.70831249
bse_d000_i05_0001,15,91,102, GA,243,10,24.329757, GVWY,59,10,5.9, SHVR,386,10,38.663299, ZIC,316,10,31.638636, ZIP,302,10,30.20906272
bse_d000_i05_0001,15,85,102, GA,276,10,27.629757, GVWY,59,10,5.9, SHVR,386,10,38.663299, ZIC,316,10,31.638636, ZIP,316,10,31.60948284
bse_d000_i05_0001,15,85,105, GA,303,10,30.329757, GVWY,59,10,5.9, SHVR,386,10,38.663299, ZIC,316,10,31.638636, ZIP,317,10,31.70951285
bse_d000_i05_0001,16,94,108, GA,304,10,30.480268, GVWY,59,10,5.9, SHVR,386,10,38.663299, ZIC,355,10,35.588124, ZIP,317,10,31.70951285
bse_d000_i05_0001,16,94,112, GA,304,10,30.480268, GVWY,59,10,5.9, SHVR,386,10,38.663299, ZIC,372,10,37.288124, ZIP,317,10,31.70951285
bse_d000_i05_0001,16,91,107, GA,340,10,34.080268, GVWY,59,10,5.9, SHVR,386,10,38.663299, ZIC,372,10,37.288124, ZIP,341,10,34.11023307
bse_d000_i05_0001,17,91,108, GA,345,10,34.580268, GVWY,59,10,5.9, SHVR,386,10,38.663299, ZIC,372,10,37.288124, ZIP,370,10,37.01110333
bse_d000_i05_0001,17,104,108, GA,345,10,34.580268, GVWY,71,10,7.1, SHVR,386,10,38.663299, ZIC,372,10,37.288124, ZIP,370,10,37.01110333
bse_d000_i05_0001,18,104,110, GA,347,10,34.73078, GVWY,71,10,7.1, SHVR,386,10,38.663299, ZIC,417,10,41.737612, ZIP,370,10,37.01110333
bse_d000_i05_0001,19,96,109, GA,347,10,34.73078, GVWY,71,10,7.1, SHVR,386,10,38.663299, ZIC,438,10,43.837612, ZIP,370,10,37.01110333
bse_d000_i05_0001,19,95,109, GA,347,10,34.73078, GVWY,72,10,7.2, SHVR,386,10,38.663299, ZIC,438,10,43.837612, ZIP,395,10,39.51185356
bse_d000_i05_0001,19,95,102, GA,360,10,36.03078, GVWY,72,10,7.2, SHVR,423,10,42.363299, ZIC,438,10,43.837612, ZIP,395,10,39.51185356
bse_d000_i05_0001,20,95,101, GA,373,10,37.33078, GVWY,72,10,7.2, SHVR,423,10,42.363299, ZIC,438,10,43.837612, ZIP,395,10,39.51185356
bse_d000_i05_0001,20,95,103, GA,401,10,40.13078, GVWY,72,10,7.2, SHVR,454,10,45.463299, ZIC,438,10,43.837612, ZIP,395,10,39.51185356
