Trd, 000001.620, 110
Trd, 000002.400, 110
Trd, 000002.440, 100.0
Trd, 000003.100, 87
Trd, 000003.140, 118.0
Trd, 000003.840, 93
Trd, 000004.340, 112.0
Trd, 000004.680, 109
Trd, 000004.720, 107
Trd, 000005.000, 105
Trd, 000005.060, 116
Trd, 000005.220, 95.0
Trd, 000005.340, 90
Trd, 000006.020, 102.0
Trd, 000006.220, 92
Trd, 000006.500, 90
Trd, 000007.300, 91
Trd, 000008.520, 94
Trd, 000008.540, 99
Trd, 000008.760, 98
Trd, 000009.680, 96.0
Trd, 000010.160, 103.0
Trd, 000010.760, 102.0
Trd, 000011.640, 101
Trd, 000012.220, 100.0
Trd, 000012.620, 95.0
Trd, 000013.940, 100
Trd, 000014.020, 99
Trd, 000014.180, 104.0
Trd, 000014.520, 110.0
Trd, 000014.580, 100.0
Trd, 000014.760, 97
Trd, 000015.680, 98
Trd, 000016.400, 91.0
Trd, 000016.720, 94
Trd, 000016.800, 100.0
Trd, 000017.220, 87.0
Trd, 000018.160, 95
Trd, 000018.480, 92
Trd, 000018.580, 91
Trd, 000019.460, 89
Trd, 000019.760, 90
Trd, 000019.840, 91
Trd, 000019.940, 104.0
Trd, 000020.140, 105
Trd, 000020.360, 112.0
Trd, 000022.360, 96.0
Trd, 000023.240, 95
Trd, 000023.520, 88.0
Trd, 000023.780, 95.0
Trd, 000024.100, 95
Trd, 000024.300, 98
Trd, 000024.580, 100.0
Trd, 000024.800, 94
Trd, 000025.480, 96
Trd, 000025.700, 96
Trd, 000025.720, 97
Trd, 000025.800, 95
Trd, 000026.480, 97
Trd, 000026.500, 94
Trd, 000027.240, 94
Trd, 000027.420, 98.0
Trd, 000027.580, 100.0
Trd, 000027.940, 98
Trd, 000028.260, 112.0
Trd, 000028.720, 110
Trd, 000028.740, 100
Trd, 000028.780, 99
Trd, 000031.200, 104
Trd, 000031.320, 103
Trd, 000031.860, 103
Trd, 000032.220, 106
Trd, 000033.600, 102
Trd, 000033.980, 109.0
Trd, 000034.020, 110.0
Trd, 000034.180, 105
Trd, 000034.600, 112.0
Trd, 000034.760, 104
Trd, 000034.960, 104
Trd, 000035.080, 103
Trd, 000035.660, 109
Trd, 000036.160, 104
Trd, 000036.600, 100.0
Trd, 000036.980, 101
Trd, 000037.600, 95.0
Trd, 000037.780, 100.0
Trd, 000037.800, 103
Trd, 000038.120, 87.0
Trd, 000038.740, 100.0
Trd, 000038.960, 96
Trd, 000039.400, 91.0
Trd, 000039.900, 96
Trd, 000039.960, 97
Trd, 000040.780, 96
Trd, 000041.140, 97
Trd, 000041.200, 103.0
Trd, 000041.340, 104.0
Trd, 000041.660, 99
Trd, 000042.260, 99
Trd, 000042.520, 116
Trd, 000042.760, 98
Trd, 000043.200, 95.0
Trd, 000044.520, 100.0
Trd, 000045.320, 97
Trd, 000045.340, 100
Trd, 000046.620, 96.0
Trd, 000046.640, 99
Trd, 000046.880, 99
Trd, 000047.500, 99
Trd, 000047.540, 96.0
Trd, 000048.540, 96
Trd, 000048.820, 99
Trd, 000049.520, 95.0
Trd, 000050.920, 100.0
Trd, 000051.300, 96
Trd, 000051.840, 95
Trd, 000051.980, 98
Trd, 000052.880, 100.0
Trd, 000053.540, 108.0
Trd, 000053.560, 101
Trd, 000053.660, 100
Trd, 000053.700, 98
Trd, 000054.880, 100
Trd, 000054.960, 98
Trd, 000055.140, 101
Trd, 000055.900, 101
Trd, 000056.540, 99
