Trd, 000002.440, 65.01
Trd, 000003.380, 104.0
Trd, 000003.800, 104.0
Trd, 000004.160, 105.99
Trd, 000004.680, 108.0
Trd, 000004.780, 116.0
Trd, 000005.060, 103.99
Trd, 000005.140, 114
Trd, 000005.360, 98
Trd, 000005.760, 96
Trd, 000006.280, 95
Trd, 000007.060, 95.0
Trd, 000007.120, 100.0
Trd, 000007.400, 100.99
Trd, 000008.060, 108.0
Trd, 000008.620, 114
Trd, 000008.860, 115.99
Trd, 000009.620, 113.99
Trd, 000010.040, 111
Trd, 000010.640, 104.0
Trd, 000010.900, 100.01
Trd, 000011.380, 100
Trd, 000011.560, 98.01
Trd, 000012.880, 98
Trd, 000013.120, 98.0
Trd, 000013.380, 91.0
Trd, 000013.500, 87.01
Trd, 000013.620, 90
Trd, 000014.360, 87.01
Trd, 000014.920, 91.0
Trd, 000015.200, 91
Trd, 000016.720, 90.99
Trd, 000016.780, 91.0
Trd, 000017.480, 91.0
Trd, 000017.500, 100.0
Trd, 000017.860, 104.0
Trd, 000018.660, 105.0
Trd, 000019.160, 107.99
Trd, 000019.360, 104
Trd, 000019.560, 104.01
Trd, 000020.160, 106.99
Trd, 000020.480, 104.0
Trd, 000020.620, 99.01
Trd, 000021.120, 107.99
Trd, 000021.240, 100
Trd, 000021.460, 99
Trd, 000022.920, 100.01
Trd, 000022.940, 103
Trd, 000023.560, 100.0
Trd, 000023.580, 100.01
Trd, 000023.640, 99
Trd, 000024.560, 97
Trd, 000025.480, 111
Trd, 000025.860, 107.99
Trd, 000026.780, 91.01
Trd, 000026.900, 100.0
Trd, 000027.000, 97
Trd, 000028.340, 111.99
Trd, 000028.500, 104.0
Trd, 000029.760, 115.99
Trd, 000030.340, 112.0
Trd, 000030.440, 112.01
Trd, 000030.480, 112
Trd, 000030.780, 97
Trd, 000031.300, 105.01
Trd, 000031.700, 106.0
Trd, 000032.260, 105.0
Trd, 000032.580, 104.0
Trd, 000032.600, 106.01
Trd, 000032.940, 91.0
Trd, 000033.500, 87.01
Trd, 000034.800, 87.01
Trd, 000035.020, 91.0
Trd, 000035.100, 91
Trd, 000035.760, 107.99
Trd, 000036.060, 107.0
Trd, 000036.380, 107.99
Trd, 000036.460, 108.0
Trd, 000036.880, 112
Trd, 000037.760, 111.99
Trd, 000038.260, 116.0
Trd, 000038.300, 114.0
Trd, 000038.460, 113
Trd, 000038.800, 106
Trd, 000039.520, 109
Trd, 000040.080, 87.01
Trd, 000040.320, 90.99
Trd, 000040.340, 91.0
Trd, 000040.720, 104.0
Trd, 000041.280, 91.0
Trd, 000041.620, 87.01
Trd, 000041.860, 87.01
Trd, 000042.240, 98.99
Trd, 000042.360, 91.01
Trd, 000042.700, 99
Trd, 000042.860, 98.99
Trd, 000044.860, 96.01
Trd, 000044.880, 96
Trd, 000044.940, 96
Trd, 000045.320, 100.0
Trd, 000047.300, 103.99
Trd, 000048.400, 99.01
Trd, 000048.600, 99
Trd, 000048.760, 103.0
Trd, 000048.920, 102.99
Trd, 000048.940, 91.0
Trd, 000049.160, 104.0
Trd, 000049.480, 86
Trd, 000050.520, 104.0
Trd, 000050.980, 110.19999999999999
Trd, 000051.280, 106.01
Trd, 000052.200, 107
Trd, 000052.500, 107
Trd, 000053.020, 107
Trd, 000053.420, 110.99
Trd, 000053.440, 111
Trd, 000054.040, 111.99
Trd, 000054.340, 108.01
Trd, 000054.980, 108.01
Trd, 000056.420, 109.01
Trd, 000056.740, 109.99
Trd, 000057.580, 109
Trd, 000057.660, 110
Trd, 000057.680, 109.99
Trd, 000058.480, 108
Trd, 000059.760, 104.0
Trd, 000059.800, 104.01
Trd, 000059.980, 99
Trd, 000060.400, 91.01
Trd, 000061.280, 93.01
Trd, 000061.300, 97
Trd, 000062.300, 93.01
Trd, 000062.780, 93
Trd, 000063.540, 94.99
Trd, 000064.400, 94
Trd, 000065.200, 99.0
Trd, 000065.280, 100.0
Trd, 000065.560, 99.0
Trd, 000065.700, 99.99
Trd, 000066.280, 107.99
Trd, 000066.560, 107.99
Trd, 000066.720, 108.0
Trd, 000067.100, 104.0
Trd, 000068.120, 104
Trd, 000068.600, 104.0
Trd, 000068.960, 103.01
Trd, 000069.360, 103
Trd, 000070.180, 103
Trd, 000070.580, 99
Trd, 000070.920, 99.01
Trd, 000071.000, 100
Trd, 000072.120, 102.0
Trd, 000072.680, 102
Trd, 000073.560, 101.99
Trd, 000073.660, 102
Trd, 000074.320, 99.0
Trd, 000074.780, 99.01
Trd, 000075.640, 99.01
Trd, 000075.720, 102
Trd, 000075.840, 99
Trd, 000077.100, 91.01
Trd, 000077.560, 99.01
Trd, 000078.200, 99.0
Trd, 000078.540, 99.99
Trd, 000078.700, 100.0
Trd, 000078.780, 98
Trd, 000079.260, 98.01
Trd, 000079.840, 98
Trd, 000080.140, 97.01
Trd, 000081.380, 103.99
Trd, 000081.540, 104.0
Trd, 000081.740, 99
Trd, 000082.140, 97.01
Trd, 000082.260, 99
Trd, 000082.340, 98
Trd, 000082.960, 104.0
Trd, 000084.140, 107.99
Trd, 000084.300, 105
Trd, 000084.320, 112
Trd, 000085.240, 104.0
Trd, 000085.540, 103.99
Trd, 000085.920, 91.01
Trd, 000086.280, 96
Trd, 000087.120, 108.0
Trd, 000087.580, 107.99
Trd, 000088.280, 100
Trd, 000088.580, 91.01
Trd, 000088.700, 91.0
Trd, 000088.940, 102.99
Trd, 000089.560, 87.0
Trd, 000089.600, 87.01
Trd, 000090.240, 91
Trd, 000090.360, 95
Trd, 000091.880, 95.0
Trd, 000092.320, 97
Trd, 000092.400, 96.99
Trd, 000092.740, 100.0
Trd, 000092.920, 112
Trd, 000093.260, 110.19999999999999
Trd, 000093.940, 107.01
Trd, 000094.240, 107
Trd, 000094.300, 102
Trd, 000094.680, 97.75075
Trd, 000096.560, 102
Trd, 000097.060, 100
Trd, 000097.200, 99
Trd, 000097.300, 104.0
Trd, 000097.980, 104.0
Trd, 000099.740, 99.01
Trd, 000100.020, 101.99
Trd, 000100.660, 101
Trd, 000101.540, 100
Trd, 000101.700, 100
Trd, 000102.700, 99.01
Trd, 000103.220, 99.01
Trd, 000103.300, 100.0
Trd, 000103.320, 99.0
Trd, 000103.400, 99
Trd, 000103.500, 100.01
Trd, 000103.800, 112
