Trd, 000173.500, 100
Trd, 000174.100, 100
Trd, 000175.671, 100
Trd, 000175.800, 100.0
Trd, 000175.857, 100
Trd, 000175.886, 100
Trd, 000176.986, 100
Trd, 000177.514, 100
Trd, 000177.600, 100
Trd, 000177.814, 100
Trd, 000177.929, 99.0
Trd, 000178.157, 99
Trd, 000178.414, 100
Trd, 000178.986, 100
Trd, 000179.514, 100
Trd, 000180.014, 99
Trd, 000180.486, 99
Trd, 000180.729, 98
Trd, 000181.300, 100.0
Trd, 000182.957, 100
Trd, 000183.100, 100
Trd, 000183.286, 98
Trd, 000183.743, 100
Trd, 000185.386, 100
Trd, 000185.529, 99
Trd, 000185.786, 98
Trd, 000185.957, 97
Trd, 000186.000, 99
Trd, 000186.071, 100
Trd, 000186.100, 100
Trd, 000186.343, 100.0
Trd, 000186.986, 98
Trd, 000187.157, 99
Trd, 000187.343, 100
Trd, 000187.600, 98
Trd, 000187.671, 100
Trd, 000187.743, 94.0
Trd, 000188.186, 100
Trd, 000189.171, 100
Trd, 000189.971, 101.0
Trd, 000190.343, 101
Trd, 000190.443, 102
Trd, 000190.486, 100.0
Trd, 000190.929, 100.0
Trd, 000191.000, 100
Trd, 000193.071, 99
Trd, 000193.171, 100
Trd, 000193.314, 100
Trd, 000193.500, 99
Trd, 000193.714, 97.0
Trd, 000193.771, 100
Trd, 000194.486, 100
Trd, 000195.000, 100
Trd, 000195.157, 100
Trd, 000195.229, 98
Trd, 000195.271, 100
Trd, 000195.957, 99
Trd, 000196.071, 100
Trd, 000196.500, 100.0
Trd, 000196.771, 98
Trd, 000197.100, 100
Trd, 000198.429, 105.0
Trd, 000199.257, 100
Trd, 000199.343, 100
Trd, 000200.186, 102
Trd, 000200.200, 100
Trd, 000200.600, 103
Trd, 000200.957, 101
Trd, 000201.029, 101
Trd, 000201.057, 100
Trd, 000201.100, 100.0
Trd, 000201.571, 104.0
Trd, 000201.943, 103
Trd, 000202.000, 100
Trd, 000202.443, 99
Trd, 000202.700, 100
Trd, 000203.471, 97
Trd, 000203.614, 97
Trd, 000204.386, 97
Trd, 000204.714, 100
Trd, 000204.729, 100
Trd, 000205.186, 100
Trd, 000205.443, 100
Trd, 000205.814, 105.0
Trd, 000205.929, 100
Trd, 000206.143, 109
Trd, 000206.171, 98
Trd, 000206.857, 108.0
Trd, 000207.357, 106
Trd, 000207.671, 109
Trd, 000208.214, 104
Trd, 000208.600, 103
Trd, 000208.757, 101
Trd, 000209.143, 102
Trd, 000209.686, 101.0
Trd, 000210.014, 100.0
Trd, 000210.586, 100
Trd, 000210.971, 101
Trd, 000211.086, 104
Trd, 000211.471, 100
Trd, 000212.314, 102
Trd, 000212.400, 111
Trd, 000212.757, 101
Trd, 000212.914, 101
Trd, 000213.286, 100
Trd, 000213.729, 100
Trd, 000213.943, 100
Trd, 000214.514, 97.0
