Trd, 000001.140, 91.0
Trd, 000001.640, 104.0
Trd, 000002.780, 58.0
Trd, 000002.800, 62.0
Trd, 000002.860, 73.0
Trd, 000002.960, 75.0
Trd, 000003.360, 95
Trd, 000003.500, 98.0
Trd, 000004.360, 99.0
Trd, 000004.620, 96.0
Trd, 000005.380, 100.0
Trd, 000006.200, 101
Trd, 000007.100, 99
Trd, 000007.180, 98
Trd, 000008.100, 98
Trd, 000008.760, 97
Trd, 000009.080, 93
Trd, 000009.540, 96
Trd, 000009.800, 98
Trd, 000011.340, 96
Trd, 000011.540, 95
Trd, 000012.040, 95.0
Trd, 000012.580, 94
Trd, 000014.480, 91
Trd, 000014.820, 92
Trd, 000014.900, 94
Trd, 000015.400, 94
Trd, 000015.480, 95
Trd, 000015.760, 97
Trd, 000017.180, 94
Trd, 000017.620, 94
Trd, 000017.680, 95
Trd, 000018.840, 92
Trd, 000019.220, 91
Trd, 000019.500, 92
Trd, 000019.620, 93
Trd, 000019.980, 93
Trd, 000020.160, 90
Trd, 000021.820, 91
Trd, 000022.120, 88
Trd, 000022.560, 93
Trd, 000022.980, 94
Trd, 000023.600, 94
Trd, 000024.280, 88.0
Trd, 000024.440, 87.0
Trd, 000025.280, 103.0
Trd, 000026.040, 93
Trd, 000026.340, 95
Trd, 000027.040, 90
Trd, 000027.520, 91.0
Trd, 000028.240, 92
Trd, 000029.120, 89
Trd, 000029.680, 88
Trd, 000029.700, 93
Trd, 000029.880, 95
Trd, 000030.120, 104.0
Trd, 000030.220, 89
Trd, 000030.480, 104
Trd, 000030.940, 88
Trd, 000031.620, 98
Trd, 000032.180, 87
Trd, 000032.620, 101
Trd, 000032.860, 100
Trd, 000033.460, 103
Trd, 000033.640, 105
Trd, 000033.920, 104.0
Trd, 000034.440, 90.0
Trd, 000034.700, 108.0
Trd, 000035.000, 96
Trd, 000036.680, 102
Trd, 000037.000, 96
Trd, 000037.460, 96
Trd, 000037.680, 98
Trd, 000038.020, 96
Trd, 000038.240, 86
Trd, 000038.460, 97
Trd, 000038.780, 94
Trd, 000039.160, 100
Trd, 000041.240, 97
Trd, 000041.440, 97
Trd, 000043.120, 87
Trd, 000043.320, 87.0
Trd, 000043.620, 89
Trd, 000043.740, 89
Trd, 000043.880, 86
Trd, 000044.440, 86
Trd, 000044.680, 87
Trd, 000044.940, 87
Trd, 000045.500, 91.0
Trd, 000046.380, 97
Trd, 000046.440, 87
Trd, 000046.560, 98
Trd, 000047.260, 104.0
Trd, 000047.420, 90
Trd, 000047.620, 88
Trd, 000048.280, 107
Trd, 000049.240, 108
Trd, 000051.520, 103
Trd, 000051.980, 97
Trd, 000052.440, 96.0
Trd, 000052.580, 103
Trd, 000052.740, 103
Trd, 000052.800, 97
Trd, 000054.580, 96
Trd, 000054.800, 95.0
Trd, 000055.220, 98
Trd, 000055.720, 99
Trd, 000057.200, 92.0
Trd, 000057.400, 94
Trd, 000057.540, 96
Trd, 000058.960, 88.0
Trd, 000059.340, 89.0
Trd, 000059.380, 91.0
Trd, 000059.580, 108
Trd, 000060.040, 88.0
Trd, 000060.560, 96
Trd, 000060.760, 96
Trd, 000060.860, 96
Trd, 000061.640, 96
Trd, 000062.100, 91.0
Trd, 000062.580, 89
Trd, 000062.640, 100
Trd, 000064.700, 92
Trd, 000065.380, 88
Trd, 000065.820, 98
Trd, 000066.120, 88.0
Trd, 000066.440, 97
Trd, 000066.560, 93
Trd, 000067.560, 93
Trd, 000067.740, 94
Trd, 000067.800, 89.0
Trd, 000068.820, 91.0
Trd, 000069.100, 90
Trd, 000070.240, 93
Trd, 000070.260, 95
Trd, 000071.760, 105.0
Trd, 000072.220, 104
Trd, 000072.640, 104.0
Trd, 000073.460, 93
Trd, 000073.620, 94
Trd, 000074.140, 96
Trd, 000074.360, 97.0
Trd, 000075.140, 94
Trd, 000075.320, 98.0
Trd, 000075.440, 93
Trd, 000076.680, 94
Trd, 000076.960, 97
Trd, 000078.780, 94
Trd, 000078.820, 94
Trd, 000078.880, 93
Trd, 000079.040, 86
Trd, 000079.720, 94
Trd, 000079.860, 95
Trd, 000080.560, 89
Trd, 000081.040, 87.0
Trd, 000081.920, 104.0
Trd, 000082.340, 107.0
Trd, 000082.640, 100
Trd, 000084.120, 97
Trd, 000084.260, 95
Trd, 000085.500, 98
Trd, 000085.600, 99
Trd, 000086.260, 97
Trd, 000086.660, 97
Trd, 000086.760, 96
Trd, 000087.580, 98
Trd, 000088.460, 98
Trd, 000088.880, 106
Trd, 000089.820, 96
Trd, 000090.440, 96
Trd, 000090.840, 105.0
Trd, 000091.000, 106.0
Trd, 000092.260, 90.0
Trd, 000092.480, 91.0
Trd, 000092.960, 100
Trd, 000093.100, 100
Trd, 000093.360, 91.0
Trd, 000094.040, 108.0
Trd, 000094.060, 109
Trd, 000094.080, 109
Trd, 000094.460, 93
Trd, 000096.760, 95
Trd, 000096.980, 88.0
Trd, 000097.540, 87.0
Trd, 000097.720, 93
Trd, 000098.800, 89
Trd, 000099.180, 89
Trd, 000099.340, 90
Trd, 000099.640, 96
Trd, 000100.220, 87.0
Trd, 000101.120, 91
Trd, 000101.260, 92
Trd, 000101.340, 94
Trd, 000102.400, 107.0
Trd, 000102.460, 91
Trd, 000102.520, 108.0
Trd, 000102.720, 110
Trd, 000102.780, 111
Trd, 000103.100, 91.0
Trd, 000104.600, 101
Trd, 000105.200, 100
Trd, 000105.280, 100
Trd, 000106.640, 98
Trd, 000106.780, 97
Trd, 000107.180, 97
Trd, 000107.340, 95.0
Trd, 000107.920, 98
Trd, 000108.320, 100
Trd, 000108.520, 97
Trd, 000108.760, 93
Trd, 000108.820, 103
Trd, 000109.100, 102
Trd, 000110.060, 103
Trd, 000111.660, 104.0
Trd, 000112.400, 103
Trd, 000112.420, 105.0
Trd, 000113.580, 107.0
Trd, 000114.580, 103
Trd, 000115.020, 105.0
Trd, 000115.480, 104.0
Trd, 000115.980, 104
Trd, 000116.140, 102
Trd, 000117.600, 102
Trd, 000117.740, 102
Trd, 000118.260, 99
Trd, 000118.980, 87.0
Trd, 000119.580, 96
Trd, 000120.360, 94
Trd, 000120.420, 95
Trd, 000121.140, 94
Trd, 000121.400, 88.0
Trd, 000122.560, 90
Trd, 000122.620, 89
Trd, 000122.800, 91.0
Trd, 000123.780, 95
Trd, 000125.120, 92
Trd, 000125.340, 93
Trd, 000125.580, 94
Trd, 000125.760, 91
Trd, 000125.820, 94
