Trd, 000042.417, 106
Trd, 000043.517, 100
Trd, 000044.050, 100
Trd, 000044.250, 99
Trd, 000044.450, 100
Trd, 000045.233, 99
Trd, 000045.267, 100
Trd, 000046.383, 99
Trd, 000048.067, 100
Trd, 000048.667, 99
Trd, 000049.783, 100
Trd, 000049.817, 100
Trd, 000049.850, 100
Trd, 000050.217, 100.0
Trd, 000050.350, 101.0
Trd, 000050.400, 105.0
Trd, 000050.500, 107
Trd, 000051.050, 100
Trd, 000051.517, 100
Trd, 000052.067, 99
Trd, 000052.350, 100
Trd, 000052.933, 100
Trd, 000052.950, 101.0
Trd, 000053.100, 102
Trd, 000053.450, 102
Trd, 000054.000, 102
Trd, 000054.467, 100
Trd, 000054.650, 102
Trd, 000055.300, 101
Trd, 000055.667, 100
Trd, 000055.917, 101
Trd, 000056.167, 98
Trd, 000056.467, 101
Trd, 000057.133, 105.0
Trd, 000057.583, 105
Trd, 000058.167, 107
Trd, 000058.867, 105
Trd, 000059.133, 106
Trd, 000059.817, 108
Trd, 000060.300, 106
Trd, 000061.350, 107
Trd, 000061.467, 106
Trd, 000062.317, 100
Trd, 000062.883, 100
Trd, 000064.000, 100
Trd, 000064.217, 98
Trd, 000064.467, 100
Trd, 000064.483, 100
Trd, 000064.550, 97
Trd, 000065.467, 99
Trd, 000066.533, 100
Trd, 000066.983, 100.0
Trd, 000067.217, 101.0
Trd, 000067.500, 102
Trd, 000067.533, 101
Trd, 000067.667, 101
Trd, 000068.500, 103.0
Trd, 000068.783, 100
Trd, 000069.367, 100
Trd, 000069.417, 95
Trd, 000070.017, 100
Trd, 000070.083, 98
Trd, 000071.050, 100
Trd, 000071.750, 105
Trd, 000071.817, 108
Trd, 000072.250, 102
Trd, 000073.150, 103
Trd, 000073.400, 102
Trd, 000073.933, 101
Trd, 000074.217, 100
Trd, 000074.783, 101.0
Trd, 000074.800, 101
Trd, 000075.283, 101
Trd, 000075.450, 102
Trd, 000075.800, 100
Trd, 000076.567, 103.0
Trd, 000077.283, 102
Trd, 000077.383, 98
Trd, 000077.917, 100
Trd, 000078.250, 101
Trd, 000078.267, 105.0
Trd, 000079.517, 99
Trd, 000079.750, 96.0
Trd, 000079.900, 100
Trd, 000080.183, 100
Trd, 000081.567, 95.0
Trd, 000081.800, 99
Trd, 000082.450, 98
Trd, 000082.550, 100
Trd, 000082.667, 95.0
Trd, 000082.983, 100
Trd, 000084.133, 100
Trd, 000084.833, 101
Trd, 000085.067, 100
Trd, 000085.950, 99
Trd, 000086.333, 100
Trd, 000086.917, 101.0
Trd, 000088.133, 105.0
Trd, 000088.650, 103
Trd, 000089.383, 102
Trd, 000089.467, 101
Trd, 000090.483, 103
Trd, 000090.733, 100
Trd, 000090.917, 103
Trd, 000091.067, 106.0
Trd, 000091.183, 108.0
Trd, 000091.383, 100
Trd, 000092.117, 105
Trd, 000092.217, 104
Trd, 000092.433, 103
Trd, 000092.650, 101
Trd, 000092.917, 103
Trd, 000093.533, 102
Trd, 000094.100, 101
Trd, 000094.467, 102
Trd, 000095.100, 101
Trd, 000095.817, 101
Trd, 000096.783, 101
Trd, 000096.800, 100
Trd, 000097.367, 101
Trd, 000097.400, 102
Trd, 000097.417, 105.0
Trd, 000097.667, 108.0
Trd, 000098.417, 102
Trd, 000100.517, 103
Trd, 000100.667, 104
Trd, 000100.933, 103
Trd, 000101.267, 109
Trd, 000101.333, 109
Trd, 000102.500, 104
Trd, 000102.733, 100
